City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Lufilufi,WS,2021-12-21 05:31:36,-13.8745,-171.5986,80.38,77,79,13.94
292,Fushe-Arrez,AL,2021-12-21 05:31:37,42.0622,20.0167,25.68,72,4,7.49
293,Doha,QA,2021-12-21 05:29:47,25.2867,51.5333,75.09,76,0,9.22
294,Basay,PH,2021-12-21 05:31:38,9.4087,122.64,85.89,65,42,6.55
295,Karaton,ID,2021-12-21 05:31:38,-6.3424,106.1045,78.96,86,100,3.89
296,Cansancao,BR,2021-12-21 05:31:39,-10.6672,-39.4992,70.52,95,100,4.32
297,Yumen,CN,2021-12-21 05:31:39,40.2833,97.2,34.88,21,77,21.14
298,Shebunino,RU,2021-12-21 05:31:39,46.4339,141.8603,27.7,83,94,12.26
299,Krasnyy Luch,UA,2021-12-21 05:31:40,48.1395,38.9371,25.38,87,49,7.96
300,La Ronge,CA,2021-12-21 05:30:06,55.1001,-105.2842,1.62,85,90,3.44
301,Pierre,US,2021-12-21 05:31:41,44.3683,-100.351,18.86,70,1,4.0
302,Clinton,US,2021-12-21 05:31:41,42.587,-82.9199,36.09,78,100,5.01
303,Dogondoutchi,NE,2021-12-21 05:31:42,13.6393,4.0287,62.55,21,2,13.42
304,Okhotsk,RU,2021-12-21 05:31:42,59.3833,143.3,-4.0,99,94,3.58
305,Tuatapere,NZ,2021-12-21 05:31:43,-46.1333,167.6833,64.81,55,5,14.52
306,Puerto Del Rosario,ES,2021-12-21 05:31:43,28.5004,-13.8627,64.08,88,60,13.27
307,Abu Samrah,SY,2021-12-21 05:31:44,35.3029,37.1841,50.02,74,49,16.69
308,Knysna,ZA,2021-12-21 05:31:44,-34.0363,23.0471,66.58,66,85,2.71
309,San Quintin,MX,2021-12-21 05:31:44,30.4833,-115.95,56.55,68,91,5.03
310,Nemuro,JP,2021-12-21 05:31:45,43.3236,145.575,36.03,88,98,7.34
311,Ilulissat,GL,2021-12-21 05:31:45,69.2167,-51.1,48.22,40,87,17.27
312,Zirandaro,MX,2021-12-21 05:31:46,18.45,-100.9833,76.78,55,83,1.52
313,Tautira,PF,2021-12-21 05:31:46,-17.7333,-149.15,80.62,70,47,6.89
314,Halifax,CA,2021-12-21 05:30:08,44.6453,-63.5724,25.41,88,53,1.99
315,Sao Filipe,CV,2021-12-21 05:31:47,14.8961,-24.4956,74.07,79,100,8.39
316,Ossora,RU,2021-12-21 05:31:47,59.2353,163.0719,6.67,88,93,7.54
317,Trinidad,BO,2021-12-21 05:31:48,-14.8333,-64.9,71.2,99,94,1.3
318,Lagoa,PT,2021-12-21 05:31:48,39.05,-27.9833,59.02,82,100,22.88
319,Sur,OM,2021-12-21 05:31:48,22.5667,59.5289,78.17,43,31,1.25
320,Skibbereen,IE,2021-12-21 05:31:49,51.55,-9.2667,48.0,80,100,16.93
321,Stephenville,US,2021-12-21 05:31:49,32.2207,-98.2023,41.94,81,1,0.0
322,Borba,BR,2021-12-21 05:31:50,-4.3878,-59.5939,73.96,99,100,1.43
323,Yerofey Pavlovich,RU,2021-12-21 05:32:50,53.9667,121.9667,-8.93,61,38,3.67
324,San Patricio,US,2021-12-21 05:32:51,28.017,-97.5169,57.83,74,0,5.3
325,Hithadhoo,MV,2021-12-21 05:32:51,-0.6,73.0833,81.86,73,55,5.32
326,Oriximina,BR,2021-12-21 05:32:52,-1.7656,-55.8661,75.38,92,100,2.21
327,Sandwick,GB,2021-12-21 05:32:52,60.0,-1.25,40.82,81,90,5.75
328,Imbituba,BR,2021-12-21 05:32:53,-28.24,-48.6703,75.09,89,17,11.39
329,Springfield,US,2021-12-21 05:28:51,37.2153,-93.2982,36.84,84,1,3.0
330,Voh,NC,2021-12-21 05:32:53,-20.9667,164.7,82.47,75,51,9.98
331,Ivaipora,BR,2021-12-21 05:32:54,-24.2478,-51.6847,66.09,43,64,2.53
332,Colares,PT,2021-12-21 05:32:54,38.7992,-9.4469,61.32,75,78,14.0
333,Mnogovershinnyy,RU,2021-12-21 05:32:55,53.9353,139.9242,-0.49,93,100,8.7
334,Pokrovsk,UA,2021-12-21 05:32:55,48.282,37.1758,23.34,92,59,1.28
335,San Pedro,PH,2021-12-21 05:32:55,14.35,121.0167,88.83,67,40,9.22
336,Iracoubo,GF,2021-12-21 05:32:56,5.4802,-53.2011,77.13,90,81,5.77
337,Xacmaz,AZ,2021-12-21 05:32:56,41.4635,48.806,46.76,76,100,10.78
338,Manokwari,ID,2021-12-21 05:32:57,-0.8667,134.0833,81.61,81,100,5.57
339,Vanimo,PG,2021-12-21 05:32:57,-2.6741,141.3028,82.33,82,100,5.77
340,Sioux Lookout,CA,2021-12-21 05:32:58,50.1001,-91.917,-5.73,77,1,4.61
341,Yulara,AU,2021-12-21 05:32:59,-25.2406,130.9889,98.44,14,40,8.05
342,Iralaya,HN,2021-12-21 05:32:59,15.0,-83.2333,76.8,82,1,8.59
343,Husavik,IS,2021-12-21 05:33:00,66.0449,-17.3389,31.91,83,57,3.44
344,Anadyr,RU,2021-12-21 05:33:00,64.75,177.4833,-19.7,61,0,4.0
345,Jieshi,CN,2021-12-21 05:33:01,22.8134,115.8257,60.94,85,100,12.53
346,Batagay-Alyta,RU,2021-12-21 05:33:01,67.8006,130.4114,-31.45,99,97,2.42
347,Nichlaul,IN,2021-12-21 05:33:01,27.3167,83.7333,68.49,32,37,3.62
348,Watertown,US,2021-12-21 05:30:51,42.3709,-71.1828,33.12,70,1,4.0
349,De Aar,ZA,2021-12-21 05:33:02,-30.6497,24.0123,72.01,48,99,12.03
350,Vaitape,PF,2021-12-21 05:33:02,-16.5167,-151.75,80.42,71,11,9.71
351,Spornoye,RU,2021-12-21 05:33:03,50.8448,37.2913,12.22,86,67,6.87
352,Akyab,MM,2021-12-21 05:33:03,20.15,92.9,73.18,58,0,5.44
353,Itarema,BR,2021-12-21 05:33:04,-2.9248,-39.9167,79.23,78,79,11.45
354,Tonneins,FR,2021-12-21 05:33:04,44.3921,0.3124,39.81,96,99,5.97
355,Petauke,ZM,2021-12-21 05:33:05,-14.2426,31.3253,69.48,84,100,6.24
356,Bajil,YE,2021-12-21 05:33:05,15.0584,43.2851,79.23,69,17,7.99
357,Mildura,AU,2021-12-21 05:33:06,-34.2,142.15,91.08,20,7,9.22
358,Evensk,RU,2021-12-21 05:33:07,61.95,159.2333,-15.41,76,13,7.76
359,Carutapera,BR,2021-12-21 05:33:07,-1.195,-46.02,77.13,84,97,5.77
360,Belmonte,BR,2021-12-21 05:33:07,-15.8631,-38.8828,72.1,92,100,3.09
361,Benito Juarez,MX,2021-12-21 05:33:08,19.385,-99.165,60.62,54,75,1.99
362,Port Elizabeth,ZA,2021-12-21 05:33:08,-33.918,25.5701,72.1,94,75,16.11
363,Ust-Nera,RU,2021-12-21 05:33:09,64.5667,143.2,-40.31,100,96,1.68
364,Coromandel,BR,2021-12-21 05:33:09,-18.4733,-47.2003,62.85,96,0,4.09
365,Kloulklubed,PW,2021-12-21 05:33:10,7.0419,134.2556,86.5,76,100,13.29
366,Kieta,PG,2021-12-21 05:33:10,-6.2167,155.6333,83.17,77,94,1.39
367,Balkanabat,TM,2021-12-21 05:33:11,39.5108,54.3671,55.69,62,32,1.61
368,Nome,US,2021-12-21 05:29:52,64.5011,-165.4064,14.07,67,1,14.97
369,Fez,MA,2021-12-21 05:34:11,34.0372,-4.9998,50.25,71,0,2.3
370,Hasaki,JP,2021-12-21 05:34:12,35.7333,140.8333,59.4,35,0,1.57
371,Ola,RU,2021-12-21 05:34:12,59.5833,151.2833,-1.98,96,93,7.36
372,Zatec,CZ,2021-12-21 05:34:13,50.3272,13.5458,33.57,85,54,2.33
373,Grand-Lahou,CI,2021-12-21 05:34:13,5.1367,-5.0242,77.63,85,24,3.85
374,Tezu,IN,2021-12-21 05:34:14,27.9167,96.1667,75.16,27,0,3.36
375,Chokwe,MZ,2021-12-21 05:34:14,-24.5333,32.9833,76.57,64,100,3.06
376,East London,ZA,2021-12-21 05:30:12,-33.0153,27.9116,70.74,88,0,8.05
377,Egvekinot,RU,2021-12-21 05:34:15,66.3167,-179.1667,-32.04,83,9,2.53
378,Kavaratti,IN,2021-12-21 05:34:15,10.5669,72.642,80.47,64,14,4.79
379,Wukari,NG,2021-12-21 05:34:16,7.85,9.7833,68.34,31,63,6.44
380,Brae,GB,2021-12-21 05:34:16,60.3964,-1.353,40.91,77,99,8.97
381,Mandalgovi,MN,2021-12-21 05:34:17,45.7625,106.2708,24.57,52,96,7.09
382,Namatanai,PG,2021-12-21 05:34:17,-3.6667,152.4333,84.11,73,70,5.48
383,Rosarito,MX,2021-12-21 05:32:41,32.3333,-117.0333,59.65,50,100,4.07
384,Tabuk,PH,2021-12-21 05:34:18,17.4189,121.4443,83.28,74,17,6.46
385,Orje,NO,2021-12-21 05:34:18,59.4802,11.6602,27.79,83,98,2.71
386,Bull Savanna,JM,2021-12-21 05:34:19,17.8868,-77.5902,72.12,79,7,4.05
387,Mwinilunga,ZM,2021-12-21 05:34:19,-11.7358,24.4293,65.66,94,100,3.33
388,Luderitz,NA,2021-12-21 05:34:19,-26.6481,15.1594,63.05,76,2,6.13
389,Mae Sai,TH,2021-12-21 05:34:20,20.4335,99.8762,70.92,41,0,2.64
390,Havoysund,NO,2021-12-21 05:34:20,70.9963,24.6622,23.23,79,67,6.15
391,Helmsdale,GB,2021-12-21 05:34:21,58.1168,-3.6517,37.63,74,98,3.94
392,Umea,SE,2021-12-21 05:34:21,63.8284,20.2597,11.91,92,0,10.36
393,Vestmanna,FO,2021-12-21 05:34:22,62.1564,-7.1664,38.32,93,75,0.0
394,Cayenne,GF,2021-12-21 05:34:23,4.9333,-52.3333,80.1,86,20,8.01
395,Ortakoy,TR,2021-12-21 05:34:23,38.7373,34.0387,28.65,94,97,6.8
396,Neiafu,TO,2021-12-21 05:34:24,-18.65,-173.9833,83.08,74,40,9.22
397,Mitsamiouli,KM,2021-12-21 05:34:24,-11.3847,43.2844,77.29,88,20,4.61
398,Beroroha,MG,2021-12-21 05:34:25,-21.6667,45.1667,85.98,52,18,5.44
399,Quchan,IR,2021-12-21 05:34:25,37.106,58.5095,54.3,54,93,10.83
400,Nara,JP,2021-12-21 05:34:25,34.6851,135.8049,60.49,38,15,10.92
401,Port Hedland,AU,2021-12-21 05:34:26,-20.3167,118.5667,98.65,41,9,16.11
402,Naze,JP,2021-12-21 05:34:26,28.3667,129.4833,63.52,77,100,7.43
403,Nelson Bay,AU,2021-12-21 05:34:27,-32.7167,152.15,85.08,78,8,1.99
404,Tacuarembo,UY,2021-12-21 05:34:27,-31.7333,-55.9833,62.33,89,1,6.58
405,Medford,US,2021-12-21 05:34:27,42.3265,-122.8756,45.5,82,1,4.61
406,San Cristobal,VE,2021-12-21 05:29:50,7.7669,-72.225,69.98,92,100,0.83
407,Lebu,CL,2021-12-21 05:34:28,-37.6167,-73.65,53.98,84,0,19.22
408,Kungurtug,RU,2021-12-21 05:34:29,50.5994,97.5228,23.72,79,98,2.17
409,Cocobeach,GA,2021-12-21 05:34:29,1.0002,9.5823,79.88,85,69,2.57
410,Delijan,IR,2021-12-21 05:34:30,33.9905,50.6838,52.05,48,64,13.82
411,Verkhoyansk,RU,2021-12-21 05:34:30,67.5447,133.385,-47.94,96,97,2.59
412,Sambava,MG,2021-12-21 05:34:30,-14.2667,50.1667,84.6,65,29,3.69
413,Palembang,ID,2021-12-21 05:34:31,-2.9167,104.7458,82.49,78,40,2.3
414,Maceio,BR,2021-12-21 05:33:51,-9.6658,-35.7353,78.24,88,40,2.3
415,Trincomalee,LK,2021-12-21 05:35:32,8.5711,81.2335,81.3,71,16,14.38
416,Kahului,US,2021-12-21 05:34:58,20.8947,-156.47,73.85,83,40,11.5
417,Ostrovskoye,RU,2021-12-21 05:35:33,57.8057,42.2433,4.68,93,100,7.11
418,Sikasso,ML,2021-12-21 05:35:33,10.9167,-7.0,66.34,25,8,5.35
419,Clyde River,CA,2021-12-21 05:35:33,70.4692,-68.5914,12.43,92,100,8.05
420,Rafaela,AR,2021-12-21 05:35:34,-31.2503,-61.4867,76.98,57,15,8.99
421,Kushmurun,KZ,2021-12-21 05:35:34,52.4503,64.6311,25.09,92,97,12.8
422,Lalin,ES,2021-12-21 05:35:35,42.7167,-8.1167,52.32,98,98,4.23
423,Bahia Honda,CU,2021-12-21 05:35:35,22.9036,-83.1592,70.86,79,24,4.61
424,Namibe,AO,2021-12-21 05:35:36,-15.1961,12.1522,70.95,63,3,7.49
425,Diffa,NE,2021-12-21 05:35:36,13.3154,12.6113,61.65,40,0,11.5
426,Lang Suan,TH,2021-12-21 05:35:36,9.9456,99.0785,80.69,58,99,8.48
427,Saint-Pierre,RE,2021-12-21 05:35:37,-21.3393,55.4781,83.57,69,90,17.27
428,Port Blair,IN,2021-12-21 05:35:37,11.6667,92.75,81.81,67,54,7.23
429,Naryan-Mar,RU,2021-12-21 05:35:38,67.6713,53.087,-7.51,92,98,11.61
430,Dhidhdhoo,MV,2021-12-21 05:35:38,6.8833,73.1,82.0,71,100,5.19
431,Elliot Lake,CA,2021-12-21 05:35:39,46.3834,-82.6331,24.89,83,70,7.63
432,Puri,IN,2021-12-21 05:35:39,19.8,85.85,70.32,31,0,5.19
433,Mamakan,RU,2021-12-21 05:35:40,57.8161,114.0028,-23.37,92,100,0.56
434,Malaya Vishera,RU,2021-12-21 05:35:40,58.8454,32.2222,-6.99,99,67,4.27
435,Mogadishu,SO,2021-12-21 05:35:41,2.0371,45.3438,82.27,78,75,13.8
436,Elban,RU,2021-12-21 05:35:41,50.1018,136.5094,3.65,80,100,10.98
437,Gunjur,GM,2021-12-21 05:35:42,13.2019,-16.7339,75.27,57,100,8.05
438,Arlit,NE,2021-12-21 05:35:42,18.7369,7.3853,55.87,23,7,6.2
439,Gillette,US,2021-12-21 05:35:41,44.2911,-105.5022,39.24,50,1,15.01
440,Geraldton,AU,2021-12-21 05:35:43,-28.7667,114.6,79.21,57,50,19.57
441,Kodinsk,RU,2021-12-21 05:35:43,58.6881,99.1844,-20.96,85,14,1.99
442,Coahuayana,MX,2021-12-21 05:35:44,18.7333,-103.6833,73.54,72,100,3.8
443,Tabou,CI,2021-12-21 05:35:44,4.423,-7.3528,77.68,83,20,2.24
444,Itoman,JP,2021-12-21 05:34:33,26.1247,127.6694,70.18,56,75,8.05
445,Presidencia Roque Saenz Pena,AR,2021-12-21 05:35:45,-26.7852,-60.4388,77.36,61,82,3.36
446,Souillac,MU,2021-12-21 05:35:45,-20.5167,57.5167,84.36,74,75,6.91
447,Banda Aceh,ID,2021-12-21 05:35:46,5.5577,95.3222,81.88,76,58,9.55
448,Shache,CN,2021-12-21 05:35:46,38.4167,77.2406,39.09,31,56,5.93
449,Road Town,VG,2021-12-21 05:31:07,18.4167,-64.6167,77.0,64,0,15.77
450,Susaki,JP,2021-12-21 05:35:47,33.3667,133.2833,57.27,54,100,8.14
451,Flinders,AU,2021-12-21 05:35:47,-34.5833,150.8552,84.18,67,2,7.16
452,Ovsyanka,RU,2021-12-21 05:35:48,55.9575,92.5519,-15.63,94,100,2.93
453,Can,TR,2021-12-21 05:35:48,40.0333,27.0524,39.27,72,99,0.69
454,Newberry,US,2021-12-21 05:35:49,34.2746,-81.6187,37.99,77,100,4.85
455,Russellville,US,2021-12-21 05:35:49,35.2784,-93.1338,38.93,88,40,0.0
456,Longonjo,AO,2021-12-21 05:35:49,-12.9067,15.2533,65.95,88,100,0.54
457,Kutum,SD,2021-12-21 05:35:50,14.2,24.6667,55.08,29,0,9.57
458,Bako,ET,2021-12-21 05:35:50,5.7833,36.5667,74.7,53,99,0.69
459,Saint-Jean-De-Maurienne,FR,2021-12-21 05:35:51,45.1667,6.5833,15.13,41,10,1.77
460,Cozumel,MX,2021-12-21 05:35:51,20.5083,-86.9458,77.95,94,40,0.0
461,North Ridgeville,US,2021-12-21 05:35:52,41.3895,-82.019,36.64,79,1,5.01
462,Maibong,IN,2021-12-21 05:36:52,25.3,93.1667,72.03,45,0,3.6
463,Messina,IT,2021-12-21 05:28:32,38.1933,15.5497,56.88,74,40,4.0
464,Corrente,BR,2021-12-21 05:36:53,-3.7367,-43.3394,74.17,92,100,2.15
465,Iquique,CL,2021-12-21 05:36:54,-20.2208,-70.1431,66.24,79,85,1.61
466,Dargaville,NZ,2021-12-21 05:36:54,-35.9333,173.8833,68.83,69,99,5.88
467,Champerico,GT,2021-12-21 05:36:55,14.3,-91.9167,80.35,89,80,6.98
468,La Romana,DO,2021-12-21 05:36:55,18.4273,-68.9728,71.33,91,3,7.99
469,Avera,US,2021-12-21 05:36:56,33.194,-82.5271,41.68,49,100,7.07
470,Todos Santos,MX,2021-12-21 05:36:56,23.45,-110.2167,69.01,71,96,2.21
471,Iesolo,IT,2021-12-21 05:36:57,45.5331,12.6448,42.91,78,100,4.59
472,Onda,ES,2021-12-21 05:36:57,39.9667,-0.25,55.94,85,96,6.6
473,Chumikan,RU,2021-12-21 05:36:57,54.7183,135.315,-17.28,77,71,2.08
474,Bloemhof,ZA,2021-12-21 05:36:58,-27.6469,25.607,68.43,60,100,10.02
475,Sarangani,PH,2021-12-21 05:36:59,5.4033,125.4636,80.71,74,100,16.91
476,Tulun,RU,2021-12-21 05:36:59,54.5611,100.5792,0.95,92,100,3.94
477,Pilna,RU,2021-12-21 05:36:59,55.5539,45.9219,7.03,98,90,4.88
478,Kiunga,PG,2021-12-21 05:37:00,-6.1219,141.2906,88.32,59,62,2.98
479,Kuytun,RU,2021-12-21 05:37:00,54.3419,101.5036,-0.72,93,100,3.56
480,Gazimurskiy Zavod,RU,2021-12-21 05:37:01,51.5461,118.3266,-6.7,65,2,2.13
481,Inyonga,TZ,2021-12-21 05:37:01,-6.7167,32.0667,70.43,84,94,4.94
482,Lata,PT,2021-12-21 05:37:02,40.1629,-8.3327,57.92,95,84,7.36
483,Pokaran,IN,2021-12-21 05:37:02,26.9167,71.9167,73.71,7,1,3.6
484,Tahoua,NE,2021-12-21 05:37:03,14.8888,5.2692,60.78,21,0,13.8
485,Zhangzhou,CN,2021-12-21 05:37:03,24.5133,117.6556,61.14,97,100,2.51
486,Kampene,CD,2021-12-21 05:37:04,-3.6,26.6667,69.94,99,100,2.06
487,Doka,SD,2021-12-21 05:37:05,13.5167,35.7667,74.21,45,98,11.99
488,Mersing,MY,2021-12-21 05:37:05,2.4312,103.8405,85.91,70,40,10.36
489,Masallatah,LY,2021-12-21 05:37:06,32.6167,14.0,49.48,58,5,9.71
490,Dali,CN,2021-12-21 05:37:06,25.7,100.1833,58.42,41,4,1.01
491,Goya,AR,2021-12-21 05:37:07,-29.14,-59.2626,77.4,57,29,3.58
492,Debre Birhan,ET,2021-12-21 05:37:07,9.6833,39.5333,55.94,69,69,6.62
493,Aklavik,CA,2021-12-21 05:37:08,68.2191,-135.0107,14.83,86,94,20.76
494,Vilyuysk,RU,2021-12-21 05:37:08,63.7553,121.6247,-43.73,99,57,4.0
495,Beloha,MG,2021-12-21 05:37:09,-25.1667,45.05,75.47,63,97,16.67
496,Dzhebariki-Khaya,RU,2021-12-21 05:37:09,62.2167,135.8,-42.52,99,98,1.79
497,Juba,SS,2021-12-21 05:37:10,4.8517,31.5825,82.22,48,82,6.69
498,Ust-Kuyga,RU,2021-12-21 05:37:10,70.0167,135.6,-27.8,91,100,9.37
499,Clyde,US,2021-12-21 05:37:11,41.3042,-82.9752,35.31,85,22,7.09
500,Dunmore Town,BS,2021-12-21 05:37:11,25.5,-76.65,76.93,78,9,11.32
501,Siderno,IT,2021-12-21 05:37:12,38.2779,16.302,57.27,79,13,5.55
502,Anchorage,US,2021-12-21 05:35:32,61.2181,-149.9003,23.2,91,90,4.0
503,La Baule-Escoublac,FR,2021-12-21 05:37:12,47.2922,-2.364,38.88,94,10,8.05
504,Kilindoni,TZ,2021-12-21 05:37:13,-7.9139,39.6668,82.58,77,84,8.25
505,Fairbanks,US,2021-12-21 05:37:13,64.8378,-147.7164,31.96,93,75,0.0
506,Dingle,PH,2021-12-21 05:37:13,10.9995,122.6711,85.14,69,18,10.33
507,Laguna,US,2021-12-21 05:36:17,38.421,-121.4238,46.96,92,90,0.0
508,Dom Pedrito,BR,2021-12-21 05:38:14,-30.9828,-54.6731,63.21,90,1,5.08
509,Pemangkat,ID,2021-12-21 05:38:15,1.1667,108.9667,83.55,73,90,7.99
510,Mount Isa,AU,2021-12-21 05:38:15,-20.7333,139.5,103.77,20,75,6.91
511,Bara,NG,2021-12-21 05:38:16,10.3744,10.7288,61.23,30,12,7.7
512,Oranjemund,NA,2021-12-21 05:38:16,-28.55,16.4333,65.34,76,55,4.92
513,Newport,GB,2021-12-21 05:38:17,51.5877,-2.9984,43.34,82,98,8.84
514,Nicoya,CR,2021-12-21 05:38:17,10.1483,-85.452,74.75,89,11,2.19
515,Palana,RU,2021-12-21 05:38:17,59.1167,159.9667,4.84,87,67,7.23
516,Rio Gallegos,AR,2021-12-21 05:38:18,-51.6226,-69.2181,51.85,58,0,31.07
517,Gat,IL,2021-12-21 05:38:18,31.61,34.7642,52.39,100,84,15.35
518,Sazonovo,RU,2021-12-21 05:38:19,59.0919,35.2268,-2.52,97,99,5.19
519,Xam Nua,LA,2021-12-21 05:38:19,20.4197,104.0439,74.77,37,1,1.99
520,Luanda,AO,2021-12-21 05:35:21,-8.8368,13.2343,77.0,83,75,5.75
521,Christiana,ZA,2021-12-21 05:38:20,-27.914,25.1611,68.41,61,100,15.5
522,Christchurch,NZ,2021-12-21 05:38:20,-43.5333,172.6333,77.2,31,0,19.57
523,Pochutla,MX,2021-12-21 05:38:21,15.7432,-96.4661,79.65,81,93,3.71
524,Merrill,US,2021-12-21 05:38:21,45.1805,-89.6835,12.15,66,1,0.0
525,Kangaatsiaq,GL,2021-12-21 05:38:22,68.3065,-53.4641,30.47,74,74,11.95
526,Kottapalli,IN,2021-12-21 05:38:22,18.4833,79.1,73.49,20,0,6.13
527,Mayo,US,2021-12-21 05:38:23,38.8876,-76.5119,33.87,79,1,1.01
528,Catamarca,AR,2021-12-21 05:38:23,-28.4696,-65.7852,83.77,56,40,7.0
529,Necochea,AR,2021-12-21 05:37:51,-38.5473,-58.7368,59.04,88,99,10.04
530,Semey,KZ,2021-12-21 05:38:24,50.4111,80.2275,30.42,100,90,6.71
531,Alta Floresta,BR,2021-12-21 05:38:24,-9.8756,-56.0861,69.98,99,100,2.37
532,Omboue,GA,2021-12-21 05:38:25,-1.5746,9.2618,77.27,91,75,4.76
533,Shirokiy,RU,2021-12-21 05:38:25,49.758,129.523,-9.94,85,68,14.38
534,Achikulak,RU,2021-12-21 05:38:26,44.5517,44.8378,38.66,87,100,7.27
535,Awbari,LY,2021-12-21 05:38:26,26.5921,12.7805,43.99,49,0,4.21
536,Grindavik,IS,2021-12-21 05:38:27,63.8424,-22.4338,36.07,100,90,6.91
537,Tiarei,PF,2021-12-21 05:38:27,-17.5333,-149.3333,80.62,69,50,5.46
538,Sorgun,TR,2021-12-21 05:38:27,39.8101,35.186,28.98,81,90,9.55
539,Marathon,US,2021-12-21 05:38:28,44.9,-89.7668,15.13,71,1,3.44
540,Liverpool,GB,2021-12-21 05:38:28,53.4106,-2.9779,40.28,84,90,5.01
541,Sagua La Grande,CU,2021-12-21 05:38:29,22.8067,-80.0756,68.99,93,1,6.38
542,Cap Malheureux,MU,2021-12-21 05:38:30,-19.9842,57.6142,84.47,67,19,7.0
543,Lima,PE,2021-12-21 05:35:11,-12.0432,-77.0282,64.9,85,75,10.36
544,Vihari,PK,2021-12-21 05:38:30,30.0333,72.35,69.28,9,0,1.95
545,Henties Bay,NA,2021-12-21 05:38:31,-22.116,14.2845,62.85,78,4,3.85
546,Waconia,US,2021-12-21 05:38:31,44.8508,-93.7869,12.81,76,69,1.99
547,Kununurra,AU,2021-12-21 05:38:32,-15.7667,128.7333,102.18,30,40,8.05
548,Inirida,CO,2021-12-21 05:38:32,3.8653,-67.9239,73.13,98,77,1.83
549,Miracema Do Tocantins,BR,2021-12-21 05:38:33,-9.5618,-48.3967,74.14,94,100,2.86
550,Marsh Harbour,BS,2021-12-21 05:35:27,26.5412,-77.0636,75.72,81,95,8.41
551,Kindersley,CA,2021-12-21 05:38:34,51.4668,-109.1682,-5.78,84,20,6.91
552,Russell,US,2021-12-21 05:28:36,32.3502,-85.1999,44.38,72,90,5.75
553,Nabire,ID,2021-12-21 05:38:34,-3.3667,135.4833,86.32,65,69,5.86
554,Rocky Mountain House,CA,2021-12-21 05:39:35,52.3668,-114.9188,-12.89,77,38,1.14
555,Hambantota,LK,2021-12-21 05:39:35,6.1241,81.1185,86.34,74,20,6.91
556,Impfondo,CG,2021-12-21 05:39:35,1.6381,18.0667,75.61,76,100,0.67
557,Kupang,ID,2021-12-21 05:39:36,-10.1667,123.5833,88.38,74,75,10.36
558,Junction City,US,2021-12-21 05:34:50,39.0286,-96.8314,25.81,68,1,3.44
559,Brownsville,US,2021-12-21 05:39:37,25.9018,-97.4975,55.9,94,1,4.61
560,La Palma,US,2021-12-21 05:39:37,33.8464,-118.0467,63.9,80,1,1.01
561,Pogar,RU,2021-12-21 05:39:38,52.554,33.2591,8.01,65,87,13.2
562,Qiongshan,CN,2021-12-21 05:39:38,20.0058,110.3542,66.18,82,90,6.71
563,Yambio,SS,2021-12-21 05:39:39,4.5721,28.3955,80.08,33,92,8.21
564,Upata,VE,2021-12-21 05:39:39,8.0086,-62.3989,69.89,97,71,3.11
565,Port Alberni,CA,2021-12-21 05:35:46,49.2413,-124.8028,35.44,95,1,1.01
566,Hamilton,US,2021-12-21 05:35:54,39.1834,-84.5333,32.79,89,1,0.0
567,Marzuq,YE,2021-12-21 05:39:40,14.4,46.4667,72.45,30,98,0.43
568,Metro,ID,2021-12-21 05:39:40,-5.1131,105.3067,85.03,69,95,1.19
569,Bulgan,MN,2021-12-21 05:39:41,48.8125,103.5347,20.12,66,47,2.71
